stabbrev	provnum	provname	cases_adj_524	deaths_adj_524	cases_underreport	deaths_underreport	fed_data_524	fed_qa_524	fed_cases_res_524	fed_deaths_res_524	state_deaths_res_524	state_cases_res_524
"CA"	"055598"	"THE BRADLEY GARDENS"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055601"	"PARKVIEW JULIAN CONVALESCENT"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055604"	"REDWOOD SPRINGS HEALTHCARE CENTER"	117	29	117	28	"Y"	"Y"	0	1	29	117
"CA"	"055608"	"PRIMROSE POST-ACUTE"	24	5	18	2	"Y"	"Y"	6	3	5	24
"CA"	"055612"	"SHADOWBROOK POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055617"	"PASADENA GROVE HEALTH CARE"	41	5	41	5	"Y"	"Y"	0	0	5	41
"CA"	"055619"	"LAS COLINAS POST ACUTE"	48	12	0	0	"Y"	"Y"	48	12	12	48
"CA"	"055622"	"LA HABRA CONVALESCENT HOSPITAL"	1	0	0	0	"Y"	"Y"	1	0	0	0
"CA"	"055626"	"HEALTHCARE CENTRE OF FRESNO"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055632"	"GROSSMONT POST ACUTE CARE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055635"	"BRANDEL MANOR"	5	5	4	4	"Y"	"Y"	1	1	5	5
"CA"	"055640"	"SPRING HILL MANOR"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055645"	"MISSION SKILLED NURSING & SUBACUTE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055646"	"PALO ALTO SUB-ACUTE AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055649"	"TULARE NURSING & REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055650"	"HIGHLAND CARE CENTER OF REDLANDS"	28	12	28	12	"Y"	"Y"	0	0	12	28
"CA"	"055653"	"SOUTH COAST POST ACUTE"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"055656"	"RIVERSIDE CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055658"	"TWILIGHT HAVEN"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055662"	"BETHANY HOME SOCIETY SAN JOAQUIN COUNTY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055664"	"YORK HEALTHCARE & WELLNESS CENTRE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055670"	"BROADWAY MANOR CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055671"	"PARKVIEW HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055674"	"HEALTHCARE CENTER OF ORANGE COUNTY"	9	0	0	0	"Y"	"Y"	9	0	0	5
"CA"	"055677"	"PITTSBURG SKILLED NURSING CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055684"	"THE CALIFORNIAN"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055685"	"BRIGHTON PLACE SPRING VALLEY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055689"	"WINDSOR GARDENS CARE CENTER OF FULLERTON"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055693"	"HEALTHCARE CENTER OF BELLA VISTA"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055697"	"BUENA VENTURA  POST ACUTE CARE CENTER"	65	14	0	0	"Y"	"Y"	65	14	14	65
"CA"	"055698"	"ABBY GARDENS HEALTHCARE CENTER"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"055704"	"ANGELS NURSING HEALTH CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055706"	"THE ORCHARD - POST ACUTE CARE"	33	5	27	5	"Y"	"Y"	6	0	5	33
"CA"	"055707"	"ONTARIO HEALTHCARE CENTER"	5	5	5	5	"Y"	"Y"	0	0	5	5
"CA"	"055708"	"LEGACY POST-ACUTE REHABILITATION"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055710"	"COUNTRY VILLA WILSHIRE CONVALESCENT CENTER"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"055711"	"BRENTWOOD HEALTH CARE CENTER"	3	0	0	0	"Y"	"Y"	3	0	0	0
"CA"	"055715"	"KYAKAMEENA CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055718"	"MONTCLAIR MANOR CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055719"	"VENTURA POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055728"	"SANTA CLARITA POST-ACUTE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055733"	"VALLE VERDE HEALTH FACILITY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055734"	"UKIAH POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055735"	"WINDSOR ELMHAVEN CARE CENTER"	5	5	5	5	"Y"	"Y"	0	0	5	5
"CA"	"055737"	"MIRADA HILLS REHABILITATION AND CONV HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055739"	"WINDSOR GARDENS REHABILITATION CENTER OF SALINAS"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055742"	"HARBOR VILLA CARE CENTER"	63	5	0	4	"Y"	"Y"	63	1	5	63
"CA"	"055744"	"ATLANTIC MEMORIAL HEALTHCARE CENTER"	31	5	3	1	"Y"	"Y"	28	4	5	31
"CA"	"055748"	"SANTA MONICA CONV CTR II"	8	0	0	0	"Y"	"Y"	8	0	0	5
"CA"	"055750"	"AMBERWOOD GARDENS"	1	0	0	0	"Y"	"Y"	1	0	0	0
"CA"	"055753"	"LONGWOOD MANOR CONV.HOSPITAL"	5	0	1	0	"Y"	"Y"	4	0	0	5
"CA"	"055755"	"SHARON CARE CENTER"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"055756"	"CLOVERDALE HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055758"	"NORTH WALK VILLA CONVAL. HOSP."	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055760"	"ALHAMBRA HEALTHCARE & WELLNESS CENTRE, LP"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"055761"	"ENCINITAS NURSING AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055764"	"WHITTIER PACIFIC CARE CENTER"	19	5	0	4	"Y"	"Y"	19	1	5	18
"CA"	"055775"	"ORINDA CARE CENTER, LLC"	40	8	0	0	"Y"	"Y"	40	8	5	40
"CA"	"055776"	"WESTVIEW HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055795"	"BRIGHTON PLACE SAN DIEGO"	23	0	0	0	"Y"	"Y"	23	0	0	19
"CA"	"055797"	"GILROY HEALTHCARE AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055798"	"VASONA CREEK HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055799"	"DYCORA TRANSITIONAL HEALTH-REEDLEY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055800"	"STONEBROOK HEALTH AND REHABILITATION"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055806"	"VILLA LAS PALMAS HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055807"	"SHASTA VIEW ESTATES"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055809"	"ST ANTHONY CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055816"	"CHAPMAN CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055817"	"MONTE VISTA HEALTHCARE CENTER"	43	11	0	0	"Y"	"Y"	43	11	11	43
"CA"	"055818"	"ROYAL GARDENS HEALTHCARE"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"055826"	"COUNTRY OAKS CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055830"	"VILLA MARIA HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055833"	"LA SALETTE HEALTH AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055839"	"SAN LUIS CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055845"	"LEISURE GLEN POST ACUTE CARE CENTER"	21	5	1	2	"Y"	"Y"	20	3	5	21
"CA"	"055846"	"THE TERRACES AT SAN JOAQUIN GARDENS VILLAGE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055848"	"VICTORIAN POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055849"	"MODESTO POST ACUTE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055850"	"PINE RIDGE CARE CENTER"	0	5	0	5	"Y"	"Y"	0	0	5	0
"CA"	"055853"	"REDWOOD COVE HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055854"	"SANTA ROSA POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055855"	"ARDEN POST ACUTE REHAB"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055856"	"HIGH VALLEY LODGE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055858"	"DYCORA TRANSITIONAL HEALTH - GALT"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055861"	"OJAI HEALTH & REHABILITATION"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055862"	"ROSE GARDEN HEALTHCARE CENTER"	28	7	0	0	"Y"	"Y"	28	7	5	28
"CA"	"055866"	"PLUM TREE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055869"	"CENTRAL VALLEY POST ACUTE - MODESTO"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055870"	"SUNRAY HEALTHCARE CENTER"	31	13	0	0	"Y"	"Y"	31	13	13	31
"CA"	"055871"	"WINDSOR SKYLINE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055872"	"CITRUS NURSING CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055873"	"COMMUNITY CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055874"	"HAYWARD HEALTHCARE & WELLNESS CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055876"	"PRINCETON MANOR HEALTHCARE CENTER, LLC"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055884"	"SAN TOMAS CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055885"	"WINDSOR COUNTRY DRIVE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055886"	"ROSEVILLE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055887"	"RIVER BEND NURSING CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055888"	"HUNTINGTON VALLEY HEALTHCARE CENTER"	74	5	74	5	"Y"	"Y"	0	0	5	74
"CA"	"055890"	"MAGNOLIA POST ACUTE CARE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055892"	"BERKELEY PINES SKILLED NURSING CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055894"	"BROADWAY BY THE SEA"	59	12	0	0	"Y"	"Y"	59	12	12	59
"CA"	"055899"	"ROYAL PALMS POST ACUTE"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"055906"	"RINALDI CONVALESCENT HOSPITAL"	19	5	0	3	"Y"	"Y"	19	2	5	19
"CA"	"055910"	"COUNTRY MANOR LA MESA HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055914"	"PLYMOUTH VILLAGE"	5	5	5	0	"Y"	"Y"	0	5	5	5
"CA"	"055916"	"KAWEAH MANOR CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055917"	"ST JUDE CARE CENTER"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"055918"	"BEL TOOREN VILLA CONVALESCENT"	200	8	152	0	"Y"	"Y"	48	8	5	200
"CA"	"055919"	"APPLE VALLEY POST-ACUTE REHAB"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055922"	"COURTYARD HEALTH CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055929"	"CRYSTAL COVE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055932"	"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP"	75	5	69	1	"Y"	"Y"	6	4	5	75
"CA"	"055935"	"CERES POSTACUTE CARE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055952"	"TORRANCE CARE CENTER WEST, INC"	55	11	55	11	"Y"	"Y"	0	0	11	55
"CA"	"055954"	"WINDSOR GARDENS CONV CENTER OF SAN DIEGO"	59	14	1	0	"Y"	"Y"	58	14	13	59
"CA"	"055955"	"CALIFORNIA HOME FOR THE AGED"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"055956"	"BRIARWOOD POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055957"	"SANTA PAULA POST ACUTE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055959"	"WATSONVILLE POST ACUTE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055960"	"LA CRESCENTA HEALTHCARE CENTER"	18	5	0	2	"Y"	"Y"	18	3	5	18
"CA"	"055962"	"WINDSOR MONTEREY CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055963"	"THE AVENUES TRANSITIONAL CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055964"	"FRIENDSHIP MANOR NURSING & REHAB CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055968"	"ST. FRANCIS HEIGHTS CONVALESCENT HOSPITAL"	31	5	0	1	"Y"	"Y"	31	4	5	31
"CA"	"055975"	"HILLCREST MANOR SANITARIUM"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055977"	"KENNEDY POST ACUTE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055979"	"FRANCISCAN CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055983"	"COVENTRY COURT HEALTH CENTER"	21	5	0	4	"Y"	"Y"	21	1	5	21
"CA"	"055984"	"ANAHEIM HEALTHCARE CENTER, LLC"	50	5	0	0	"Y"	"Y"	50	5	5	50
"CA"	"055987"	"BROADWAY VILLA POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055988"	"HY-LOND HEALTH CARE CENTER-MERCED"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055989"	"HERITAGE MANOR"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055991"	"MISSION TERRACE CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055992"	"WEST COVINA HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"055995"	"WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH"	5	0	2	0	"Y"	"Y"	3	0	0	5
"CA"	"055996"	"DYCORA TRANSITIONAL HEALTH-MANCHESTER"	102	19	89	18	"Y"	"Y"	13	1	19	102
"CA"	"056007"	"PACIFIC CARE NURSING CENTER"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"056008"	"GUARDIAN REHABILITATION HOSPITAL"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056010"	"SEAL BEACH HEALTH AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056014"	"BROOKFIELD HEALTHCARE CENTER"	52	5	13	5	"Y"	"Y"	39	0	5	52
"CA"	"056017"	"LA JOLLA NURSING AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056019"	"GARDENA CONVALESCENT CENTER"	34	5	34	5	"Y"	"Y"	0	0	5	34
"CA"	"056021"	"LONE TREE CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056023"	"AVALON VILLA CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056024"	"HIGHLAND PALMS HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056026"	"EMPRESS CARE CENTER, LLC"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056031"	"NEW VISTA NURSING AND REHABILITATION CENTER"	45	0	45	0	"Y"	"Y"	0	0	0	45
"CA"	"056035"	"GOLDEN LIVINGCENTER - SHAFTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056037"	"PACIFIC HILLS MANOR"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056039"	"WELLSPRINGS POST ACUTE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056040"	"ESCONDIDO POST ACUTE REHAB"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056042"	"COUNTRY VILLA BAY VISTA HCC"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056043"	"COLONIAL CARE CENTER"	5	0	1	0	"Y"	"Y"	4	0	0	5
"CA"	"056048"	"PACIFIC COAST MANOR"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056052"	"PARKVIEW HEALTHCARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056053"	"COUNTRY VILLA HACIENDA HEALTHCARE CENTER"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056055"	"CARMEL HILLS CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056056"	"BRIER OAK ON SUNSET"	5	5	1	3	"Y"	"Y"	4	2	5	5
"CA"	"056058"	"ALMADEN HEALTH AND REHABILITATION  CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056062"	"AMAYA SPRINGS HEALTH CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056063"	"INFINITY CARE OF EAST LOS ANGELES"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056065"	"SANTA CRUZ POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056066"	"WOODLAND CARE CENTER"	5	0	2	0	"Y"	"Y"	3	0	0	5
"CA"	"056069"	"VALLEY HOUSE REHABILITATION CENTER"	55	10	0	0	"Y"	"Y"	55	10	5	55
"CA"	"056071"	"SEQUOIAS SAN FRANCISCO CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056072"	"PETALUMA POST-ACUTE REHABILITATION"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056073"	"SACRAMENTO POST-ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056074"	"WINDSOR CHICO CREEK CARE AND REHAB CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056076"	"ANAHEIM TERRACE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056077"	"THE TAMALPAIS"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056078"	"LAKEVIEW TERRACE"	31	5	31	5	"N"	""	0	0	5	31
"CA"	"056079"	"GLENDORA GRAND, INC"	5	0	3	0	"Y"	"Y"	2	0	0	5
"CA"	"056080"	"HUNTINGTON POST ACUTE"	61	17	57	0	"Y"	"Y"	4	17	5	61
"CA"	"056082"	"CANYON SPRINGS POST-ACUTE"	72	12	72	12	"Y"	"Y"	0	0	12	72
"CA"	"056083"	"WOODS HEALTH SERVICES"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056084"	"ASTORIA NURSING AND REHAB CENTER"	75	10	0	0	"Y"	"Y"	75	10	5	75
"CA"	"056086"	"LA MARIPOSA CARE AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056090"	"CREEKSIDE REHABILITATION & BEHAVIORAL HEALTH"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056092"	"TOPANGA TERRACE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056095"	"DEVONSHIRE CARE CENTER"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056096"	"PIEDMONT GARDENS HEALTH FACILITY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056098"	"COTTONWOOD HEALTH CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056100"	"DYCORA TRANSITIONAL HEALTH - SANGER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056101"	"RIVER POINTE POST-ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056103"	"CROWN BAY NURSING AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056104"	"ROSE VILLA HEALTH CARE CENTER"	5	0	3	0	"Y"	"Y"	2	0	0	5
"CA"	"056105"	"BALBOA NURSING & REHABILITATION CENTER"	43	6	0	0	"Y"	"Y"	43	6	5	43
"CA"	"056107"	"COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056109"	"WOODLAND SKILLED NURSING FACILITY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056110"	"LAGUNA HILLS HEALTH AND REHABILITATION CENTER"	5	5	0	4	"Y"	"Y"	5	1	5	5
"CA"	"056111"	"GRIFFITH PARK HEALTHCARE CENTER"	5	0	3	0	"Y"	"Y"	2	0	0	5
"CA"	"056113"	"ALEXANDRIA CARE CENTER"	50	19	0	4	"Y"	"Y"	50	15	19	45
"CA"	"056114"	"COUNTRY VILLA EAST NURSING CENTER"	52	18	15	0	"Y"	"Y"	37	18	5	52
"CA"	"056115"	"IMPERIAL HEALTHCARE CENTER"	41	8	0	0	"Y"	"Y"	41	8	5	40
"CA"	"056116"	"LOS ALTOS SUB-ACUTE AND REHABILITATION CENTER"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056117"	"THE ROWLAND"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"056118"	"GLADSTONE CARE AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056120"	"EMPRES POST ACUTE REHABILITATION"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056121"	"WASHINGTON CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056122"	"MILLBRAE SKILLED CARE"	45	5	0	0	"Y"	"Y"	45	5	5	45
"CA"	"056124"	"TARZANA HEALTH AND REHABILITATION CENTER"	5	5	2	5	"Y"	"Y"	3	0	5	5
"CA"	"056125"	"ALAMITOS BELMONT REHAB HOSPITA"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056127"	"LIVE OAK REHAB CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056129"	"BURBANK HEALTHCARE & REHAB"	64	13	0	0	"Y"	"Y"	64	13	13	64
"CA"	"056132"	"AVALON HEALTH CARE - SAN ANDREAS"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056133"	"WEST HILLS HEALTH & REHAB CENTER"	77	21	77	18	"Y"	"Y"	0	3	21	77
"CA"	"056136"	"VILLA MESA CARE CENTER"	54	6	0	0	"Y"	"Y"	54	6	5	54
"CA"	"056137"	"THE MEADOWS POST ACUTE"	43	13	43	13	"N"	""	0	0	13	43
"CA"	"056138"	"STOLLWOOD CONVALESCENT HOSPITAL"	32	14	32	14	"Y"	"Y"	0	0	14	32
"CA"	"056139"	"ROSEVILLE POINT HEALTH & WELLNESS CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056143"	"OSAGE HEALTHCARE & WELLNESS CENTRE"	24	5	0	0	"Y"	"Y"	24	5	5	24
"CA"	"056144"	"HUNTINGTON PARK NURSING CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056145"	"GARDEN GROVE POST ACUTE"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056148"	"CASITAS CARE CENTER"	52	5	51	5	"Y"	"Y"	1	0	5	52
"CA"	"056149"	"CALIFORNIA HEALTHCARE AND REHABILITATION CENTER"	42	10	0	0	"Y"	"Y"	42	10	5	36
"CA"	"056150"	"CATERED MANOR NURSING CENTER"	22	5	0	1	"Y"	"Y"	22	4	5	19
"CA"	"056151"	"GREENFIELD CARE CENTER OF FULLERTON, LLC"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056153"	"NAPA POST ACUTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056155"	"OAKDALE NURSING AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056157"	"EMERALD TERRACE CONV HOSPITAL"	9	5	0	4	"Y"	"Y"	9	1	5	5
"CA"	"056158"	"COLLEGE OAK NURSING &  REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056159"	"SHERMAN VILLAGE HCC"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056162"	"EXTENDED CARE HOSPITAL OF RIVERSIDE"	32	5	0	1	"Y"	"Y"	32	4	5	32
"CA"	"056164"	"PACIFIC PALMS HEALTHCARE"	16	10	0	0	"Y"	"Y"	16	10	5	16
"CA"	"056166"	"AFFINITY HEALTHCARE CENTER"	31	12	0	6	"Y"	"Y"	31	6	12	31
"CA"	"056167"	"CENTINELA SKILLED NURSING & WELLNESS CENTRE WEST"	23	8	19	0	"Y"	"Y"	4	8	5	23
"CA"	"056168"	"GRANADA HILLS CONVALESCENT"	5	0	4	0	"Y"	"Y"	1	0	0	5
"CA"	"056169"	"ALAMITOS WEST HEALTH & REHABILITATION"	59	5	0	0	"Y"	"Y"	59	5	5	59
"CA"	"056170"	"EXCELL HEALTH CARE CENTER"	43	6	2	0	"Y"	"Y"	41	6	5	43
"CA"	"056174"	"MID-WILSHIRE HEALTH CARE CNTR"	39	11	39	11	"N"	""	0	0	11	39
"CA"	"056176"	"PACIFIC HEIGHTS TRANSITIONAL CARE CENTER"	23	5	0	3	"Y"	"Y"	23	2	5	23
"CA"	"056177"	"DOUBLE TREE POST ACUTE CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056178"	"VALLEY CONVALESCENT HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"CA"	"056180"	"LAKE BALBOA CARE CENTER"	5	0	5	0	"Y"	"Y"	0	0	0	5
"CA"	"056182"	"GOLDEN HILL SUBACUTE & REHAB CTR"	0	0	0	0	"Y"	"Y"	0	0	0	0
